UIPL_ID,DESCRIPTION,MFR_NAME,MFR_P/N,MFR_NAME_1,MFR_P/N,Vendor_NAME_1,Vendor_P/N,Mfr/Vendor_Remarks,ADDITIONAL_MFR_VEND_AND_P/N,NOUN,MODIFIER,ATTRIBUTE_NAME_1,STANDARDIZED_VALUE_1,ATTRIBUTE_NAME_2,STANDARDIZED_VALUE_2,ATTRIBUTE_NAME_3,STANDARDIZED_VALUE_3,ATTRIBUTE_NAME_4,STANDARDIZED_VALUE_4,ATTRIBUTE_NAME_5,STANDARDIZED_VALUE_5,ATTRIBUTE_NAME_6,STANDARDIZED_VALUE_6,ATTRIBUTE_NAME_7,STANDARDIZED_VALUE_7,ATTRIBUTE_NAME_8,STANDARDIZED_VALUE_8,ATTRIBUTE_NAME_9,STANDARDIZED_VALUE_9,ATTRIBUTE_NAME_10,STANDARDIZED_VALUE_10,ATTRIBUTE_NAME_11,STANDARDIZED_VALUE_11,ATTRIBUTE_NAME_12,STANDARDIZED_VALUE_12,ATTRIBUTE_NAME_13,STANDARDIZED_VALUE_13,ATTRIBUTE_NAME_14,STANDARDIZED_VALUE_14,ATTRIBUTE_NAME_15,STANDARDIZED_VALUE_15,ATTRIBUTE_NAME_16,STANDARDIZED_VALUE_16,ATTRIBUTE_NAME_17,STANDARDIZED_VALUE_17,ATTRIBUTE_NAME_18,STANDARDIZED_VALUE_18,ATTRIBUTE_NAME_19,STANDARDIZED_VALUE_19,ATTRIBUTE_NAME_20,STANDARDIZED_VALUE_20,UNUSED_TEXT,REPLACED_TEXT,STATUS (CLEANSED/HOLD/ENRICHED),COMMENTS
000000000001259826_1,VALVE  DIRECT NUMATICS 554SS42A6000030 SOL OPER 1/2 PORTS 110/120V 50/60HZ|MAX OPER PRESS 150PSIG AIR,NUMATICS,554SS42A6000030,NUMATICS,554SS42A6000030,-,-,-,-,VALVE,SOLENOID,TYPE,DOUBLE DIRECT SOLENOID,NOMINAL SIZE,1/2 X 1/2 IN,END CONNECTION,NPTF X NPTF,ORIFICE SIZE,-,PRESSURE CLASS/RATING,-,BODY MATERIAL,-,DESIGN PRESSURE RANGE,28 IN HG VACUUM TO 150 PSIG VACUUM TO 10 BAR,END TO END DISTANCE,10.97 IN/276.1 MM,CONFIGURATION,4-WAY/2-POSITION,COIL RATING,110 TO 120 VAC 50/60 HZ,ENCLOSURE,NEMA 4 IP65,TEMPERATURE RATING,-10 DEG F TO +115 DEG F -23 DEG C TO +46 DEG C,CERTIFICATION/STANDARD,CE CSA,ADDITIONAL FEATURES,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,ENRICHED,-
000000000001267383_1,VALVE  SOL 1/2 NUMATICS 554SS400-6000030 4 WAY 2 POS 120VAC 60HZ,NUMATICS,554SS400-6000030,NUMATICS,554SS400-6000030,-,-,-,-,VALVE,SOLENOID,TYPE,DOUBLE DIRECT SOLENOID,NOMINAL SIZE,1/2 X 1/2 IN,END CONNECTION,NPTF X NPTF,ORIFICE SIZE,-,PRESSURE CLASS/RATING,-,BODY MATERIAL,-,DESIGN PRESSURE RANGE,28 IN HG VACUUM TO 150 PSIG VACUUM TO 10 BAR,END TO END DISTANCE,10.97 IN/276.1 MM,CONFIGURATION,4-WAY/2-POSITION,COIL RATING,110 TO 120 VAC 50/60 HZ,ENCLOSURE,NEMA 4 IP65,TEMPERATURE RATING,-10 DEG F TO +115 DEG F -23 DEG C TO +46 DEG C,CERTIFICATION/STANDARD,CE CSA,ADDITIONAL FEATURES,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,ENRICHED,-
000000000001306269_1,VALVE  SOL DBL NUMATICS 554SS63AK046T30 1/2 PORT 120V 60HZ .3A 150PSI AIR W/BASE,NUMATICS,554SS63AK046T30,NUMATICS,554SS63AK046T30,-,-,-,-,VALVE,SOLENOID,TYPE,DOUBLE DIRECT SOLENOID,NOMINAL SIZE,1/2 X 1/2 IN,END CONNECTION,NPTF X NPTF,ORIFICE SIZE,-,PRESSURE CLASS/RATING,-,BODY MATERIAL,-,DESIGN PRESSURE RANGE,28 IN HG VACUUM TO 150 PSIG VACUUM TO 10 BAR,END TO END DISTANCE,10.97 IN/276.1 MM,CONFIGURATION,4-WAY/3-POSITION CLOSED CENTER,COIL RATING,110 TO 120 VAC 50/60 HZ 0.3 A,ENCLOSURE,NEMA 4 IP65,TEMPERATURE RATING,-10 DEG F TO +115 DEG F -23 DEG C TO +46 DEG C,CERTIFICATION/STANDARD,CE CSA,ADDITIONAL FEATURES,INCLUDES:BASE,-,-,-,-,-,-,-,-,-,-,-,-,-,-,ENRICHED,-
000000000001343688_1,VALVE  SOL NUMATICS 153SA435K 110/120V 50/60HZ .12A 150PSI PNEU|MTD TO SYNTHETIC 1/4 5-PORT BODY,NUMATICS,153SA435K,NUMATICS,153SA435K,-,-,-,-,VALVE,SOLENOID,TYPE,SINGLE SOLENOID SPRING RETURN,NOMINAL SIZE,3/8 IN,END CONNECTION,-,ORIFICE SIZE,-,PRESSURE CLASS/RATING,-,BODY MATERIAL,-,DESIGN PRESSURE RANGE,28 IN HG VACUUM TO 150 PSIG VACUUM TO 10 BAR,END TO END DISTANCE,8.86 IN/225 MM,CONFIGURATION,4-WAY/2-POSITION,COIL RATING,110 TO 120 VAC 50/60 HZ 0.12 A,ENCLOSURE,NEMA 4,TEMPERATURE RATING,-10 DEG F TO +115 DEG F -23 DEG C TO +66 DEG C,CERTIFICATION/STANDARD,-,ADDITIONAL FEATURES,-,-,-,-,-,-,-,-,-,-,-,-,-,MTD TO SYNTHETIC 1/4 5-PORT BODY,-,ENRICHED,-
000000000001359123_1,VALVE  SOL 3/4 NUMATICS 554SS43AK046T30 150PSI 50/60HZ 110/120V .30AMP,NUMATICS,554SS43AK046T30,NUMATICS,554SS43AK046T30,-,-,-,-,VALVE,SOLENOID,TYPE,DOUBLE DIRECT SOLENOID,NOMINAL SIZE,1/2 X 1/2 IN,END CONNECTION,NPTF X NPTF,ORIFICE SIZE,-,PRESSURE CLASS/RATING,-,BODY MATERIAL,-,DESIGN PRESSURE RANGE,28 IN HG VACUUM TO 150 PSIG VACUUM TO 10 BAR,END TO END DISTANCE,10.97 IN/276.1 MM,CONFIGURATION,4-WAY/2-POSITION,COIL RATING,110 TO 120 V 50/60 HZ 0.3 A,ENCLOSURE,NEMA 4 IP65,TEMPERATURE RATING,-10 DEG F TO +115 DEG F -23 DEG C TO +46 DEG C,CERTIFICATION/STANDARD,CE CSA,ADDITIONAL FEATURES,-,-,-,-,-,-,-,-,-,-,-,-,-,-,3/4 IN,ENRICHED,-
000000000001388336_1,VALVE  SOL 3/8 NUMATICS 153SA4156000030 W/NPTF CONDUIT 110/120VAC 50/60HZ  NO OPT|SGL SOL SPRING RETURN 2 POS 4-WAY|MANIFOLD BLOCK SIDE AND BTM CYL PORTS DIN|PLUG-IN SOL W/LIGHT VAC NPTF PRESS PORTS,NUMATICS,153SA4156000030,NUMATICS,153SA4156000030,-,-,-,-,VALVE,SOLENOID,TYPE,SINGLE SOLENOID SPRING RETURN,NOMINAL SIZE,3/8 IN,END CONNECTION,NPTF,ORIFICE SIZE,-,PRESSURE CLASS/RATING,-,BODY MATERIAL,-,DESIGN PRESSURE RANGE,28 IN HG VACUUM TO 150 PSIG VACUUM TO 10 BAR,END TO END DISTANCE,8.86 IN/225 MM,CONFIGURATION,4-WAY/2-POSITION,COIL RATING,110 TO 120 VAC 50/60 HZ,ENCLOSURE,NEMA 4,TEMPERATURE RATING,-10 DEG F TO +115 DEG F -23 DEG C TO +66 DEG C,CERTIFICATION/STANDARD,-,ADDITIONAL FEATURES,INCLUDES:W/NPTF CONDUIT W/LIGHT VAC NPTF PRESS PORTS,-,-,-,-,-,-,-,-,-,-,-,-,NO OPT MANIFOLD BLOCK SIDE AND BTM CYL PORTS DIN PLUG-IN,-,ENRICHED,-
000000000001388339_1,VALVE  SOL 3/8 NUMATICS 153SA43A6000030 ,NUMATICS,153SA43A6000030,NUMATICS,153SA43A6000030,-,-,-,-,VALVE,SOLENOID,TYPE,SINGLE SOLENOID SPRING RETURN,NOMINAL SIZE,3/8 IN,END CONNECTION,NPTF,ORIFICE SIZE,-,PRESSURE CLASS/RATING,-,BODY MATERIAL,-,DESIGN PRESSURE RANGE,28 IN HG VACUUM TO 150 PSIG VACUUM TO 10 BAR,END TO END DISTANCE,8.86 IN/225 MM,CONFIGURATION,4-WAY/2-POSITION,COIL RATING,110 TO 120 VAC 50/60 HZ,ENCLOSURE,NEMA 4,TEMPERATURE RATING,-10 DEG F TO +115 DEG F -23 DEG C TO +66 DEG C,CERTIFICATION/STANDARD,-,ADDITIONAL FEATURES,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,ENRICHED,-
000000000001393691_1,VALVE  SOL 1/8 FPT NUMATICS 081SS500-4 24VDC 150PSI 4-WAY 3-POS W/DIN MALE CONN,NUMATICS,081SS500-4,NUMATICS,081SS500-4,-,-,-,-,VALVE,SOLENOID,TYPE,DOUBLE DIRECT SOLENOID,NOMINAL SIZE,1/8 IN,END CONNECTION,FPT,ORIFICE SIZE,-,PRESSURE CLASS/RATING,-,BODY MATERIAL,-,DESIGN PRESSURE RANGE,28 IN HG VACUUM TO 150 PSIG VACUUM TO 10 BAR,END TO END DISTANCE,-,CONFIGURATION,4-WAY/3-POSITION CLOSED CENTER,COIL RATING,24 VDC,ENCLOSURE,NEMA 4,TEMPERATURE RATING,-10 DEG F TO +115 DEG F -23 DEG C TO +46 DEG C,CERTIFICATION/STANDARD,CE CSA CUL RECOGNIZED,ADDITIONAL FEATURES,FEATURES:DIN MALE CONN,-,-,-,-,-,-,-,-,-,-,-,-,-,-,ENRICHED,-
000000000001398722_1,VALVE  SOL NUMATICS 554SA400600030 .37A 110-120V 50/60HZ|MAX OPEN PRESS 150PSIG W/O BASE,NUMATICS,554SA400600030,NUMATICS,554SA400600030,-,-,-,-,VALVE,SOLENOID,TYPE,SINGLE DIRECT SOLENOID,NOMINAL SIZE,1/2 IN,END CONNECTION,NPTF,ORIFICE SIZE,-,PRESSURE CLASS/RATING,-,BODY MATERIAL,-,DESIGN PRESSURE RANGE,28 IN HG VACUUM TO 150 PSIG VACUUM TO 10 BAR,END TO END DISTANCE,10.97 IN/276.1 MM,CONFIGURATION,4-WAY/2-POSITION,COIL RATING,110 TO 120 V 50/60 HZ,ENCLOSURE,NEMA 4 IP65,TEMPERATURE RATING,-10 DEG F TO +115 DEG F -23 DEG C TO +46 DEG C,CERTIFICATION/STANDARD,CE CSA,ADDITIONAL FEATURES,-,-,-,-,-,-,-,-,-,-,-,-,-,W/O BASE,-,ENRICHED,-
000000000001406875_1,VALVE  SOL NUMATICS 554SA401K000030 SGL SOL 120VAC 150PSI 4-WAY,NUMATICS,554SA401K000030,NUMATICS,554SA401K000030,-,-,-,-,VALVE,SOLENOID,TYPE,SINGLE DIRECT SOLENOID,NOMINAL SIZE,1/2 IN,END CONNECTION,NPTF,ORIFICE SIZE,-,PRESSURE CLASS/RATING,-,BODY MATERIAL,-,DESIGN PRESSURE RANGE,28 IN HG VACUUM TO 150 PSIG VACUUM TO 10 BAR,END TO END DISTANCE,10.97 IN/276.1 MM,CONFIGURATION,4-WAY/2-POSITION,COIL RATING,110 TO 120 VAC 50/60 HZ,ENCLOSURE,NEMA 4 IP65,TEMPERATURE RATING,-10 DEG F TO +115 DEG F -23 DEG C TO +46 DEG C,CERTIFICATION/STANDARD,CE CSA,ADDITIONAL FEATURES,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,ENRICHED,-
000000000001472537_1,VALVE  SOL 1/4 NUMATICS 153SA431K 120VAC 60HZ 150PSI,NUMATICS,153SA431K 1/4,NUMATICS,153SA431K,-,-,-,-,VALVE,SOLENOID,TYPE,SINGLE SOLENOID SPRING RETURN,NOMINAL SIZE,3/8 IN,END CONNECTION,-,ORIFICE SIZE,-,PRESSURE CLASS/RATING,-,BODY MATERIAL,-,DESIGN PRESSURE RANGE,28 IN HG VACUUM TO 150 PSIG VACUUM TO 10 BAR,END TO END DISTANCE,8.86 IN/225 MM,CONFIGURATION,4-WAY/2-POSITION,COIL RATING,120 VAC 60 HZ,ENCLOSURE,NEMA 4,TEMPERATURE RATING,-10 DEG F TO +115 DEG F -23 DEG C TO +66 DEG C,CERTIFICATION/STANDARD,-,ADDITIONAL FEATURES,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1/4 IN,ENRICHED,-
000000000001479625_1,VALVE  SOL NUMATICS 554SS431K000030 110-120V 50-60H 30A 160PSI,NUMATICS,554SS431K000030,NUMATICS,554SS431K000030,-,-,-,-,VALVE,SOLENOID,TYPE,DOUBLE DIRECT SOLENOID,NOMINAL SIZE,1/2 X 1/2 IN,END CONNECTION,NPTF X NPTF,ORIFICE SIZE,-,PRESSURE CLASS/RATING,-,BODY MATERIAL,-,DESIGN PRESSURE RANGE,28 IN HG VACUUM TO 150 PSIG VACUUM TO 10 BAR,END TO END DISTANCE,10.97 IN/276.1 MM,CONFIGURATION,4-WAY/2-POSITION,COIL RATING,110 TO 120 V 50/60 HZ 30 A,ENCLOSURE,NEMA 4 IP65,TEMPERATURE RATING,-10 DEG F TO +115 DEG F -23 DEG C TO +46 DEG C,CERTIFICATION/STANDARD,CE CSA,ADDITIONAL FEATURES,-,-,-,-,-,-,-,-,-,-,-,-,-,-,160 PSI,ENRICHED,-
000000000001487106_1,VALVE  SOL 1/2 NUMATICS 554SS53AK000030 115V 60HZ 300PSI 4-WAY,NUMATICS,554SS53AK000030,NUMATICS,554SS53AK000030,-,-,-,-,VALVE,SOLENOID,TYPE,DOUBLE DIRECT SOLENOID,NOMINAL SIZE,1/2 X 1/2 IN,END CONNECTION,NPTF X NPTF,ORIFICE SIZE,-,PRESSURE CLASS/RATING,-,BODY MATERIAL,-,DESIGN PRESSURE RANGE,28 IN HG VACUUM TO 150 PSIG VACUUM TO 10 BAR,END TO END DISTANCE,10.97 IN/276.1 MM,CONFIGURATION,4-WAY/3-POSITION OPEN CENTER,COIL RATING,110 TO 120 VAC 50/60 HZ,ENCLOSURE,NEMA 4 IP65,TEMPERATURE RATING,-10 DEG F TO +115 DEG F -23 DEG C TO +46 DEG C,CERTIFICATION/STANDARD,CE CSA,ADDITIONAL FEATURES,-,-,-,-,-,-,-,-,-,-,-,-,-,-,300 PSI,ENRICHED,-
000000000007820136_1,VALVE  SOL NUMATICS L23BA4520-000030 3/8 NPT 120V 1.7CV FLOW 4-WAY,NUMATICS,L23BA4520-000030,NUMATICS,L23BA4520-000030,-,-,-,-,VALVE,SOLENOID,TYPE,SINGLE SOLENOID SPRING RETURN,NOMINAL SIZE,3/8 IN,END CONNECTION,NPTF,ORIFICE SIZE,-,PRESSURE CLASS/RATING,-,BODY MATERIAL,-,DESIGN PRESSURE RANGE,28 IN HG VACUUM TO 150 PSIG VACUUM TO 10 BAR,END TO END DISTANCE,5.99 IN/152.1 MM,CONFIGURATION,4-WAY/2-POSITION,COIL RATING,110 TO 120 VAC 50/60 HZ,ENCLOSURE,-,TEMPERATURE RATING,-10 DEG F TO +115 DEG F -23 DEG C TO +66 DEG C,CERTIFICATION/STANDARD,CE CSA CUL RECOGNIZED,ADDITIONAL FEATURES,-,-,-,-,-,-,-,-,-,-,-,-,-,1.7CV FLOW,NPT 4-WAY,ENRICHED,-
000000000009259232_1,VALVE  SOL NUMATIC L23BA452O000030 -10 TO 150 DEG F 2 POS 4-WAY 79 SCFM|150 PSIG 3/8 NPTF CONN 110-120 VAC|3/8 AIR PIOLT SNGL SOL VLV,NUMATICS,L23BA452O000030,NUMATICS,L23BA452O000030,-,-,-,-,VALVE,SOLENOID,TYPE,SINGLE SOLENOID SPRING RETURN,NOMINAL SIZE,3/8 IN,END CONNECTION,NPTF,ORIFICE SIZE,-,PRESSURE CLASS/RATING,-,BODY MATERIAL,-,DESIGN PRESSURE RANGE,28 IN HG VACUUM TO 150 PSIG VACUUM TO 10 BAR,END TO END DISTANCE,5.99 IN/152.1 MM,CONFIGURATION,4-WAY/2-POSITION,COIL RATING,110 TO 120 VAC 50/60 HZ,ENCLOSURE,-,TEMPERATURE RATING,-10 DEG F TO +115 DEG F -23 DEG C TO +66 DEG C,CERTIFICATION/STANDARD,CE CSA CUL RECOGNIZED,ADDITIONAL FEATURES,-,-,-,-,-,-,-,-,-,-,-,-,-,79 SCFM AIR PIOLT SNGL SOL VLV,-,ENRICHED,-
000000000024109345_1,VALVE  SOL 1/2 NUMATICS 554SA400-6 W/O BASE 4-WAY 2 POS 120VAC 50/60HZ .37A|0-150PSI AC DIN PLUG W/LIGHT,NUMATICS,554SA400-6 1/2,NUMATICS,554SA400-6,-,-,-,-,VALVE,SOLENOID,TYPE,SINGLE DIRECT SOLENOID,NOMINAL SIZE,1/2 IN,END CONNECTION,-,ORIFICE SIZE,-,PRESSURE CLASS/RATING,-,BODY MATERIAL,-,DESIGN PRESSURE RANGE,28 IN HG VACUUM TO 150 PSIG VACUUM TO 10 BAR,END TO END DISTANCE,10.97 IN/276.1 MM,CONFIGURATION,4-WAY/2-POSITION,COIL RATING,110 TO 120 V 50/60 HZ,ENCLOSURE,NEMA 4 IP65,TEMPERATURE RATING,-10 DEG F TO +115 DEG F -23 DEG C TO +46 DEG C,CERTIFICATION/STANDARD,CE CSA,ADDITIONAL FEATURES,INCLUDES:AC DIN PLUG WITH LIGHT,-,-,-,-,-,-,-,-,-,-,-,-,W/O BASE,-,ENRICHED,-
000000000024444469_1,VALVE  SOL NUMATICS 554SA4006000030 110-120VAC SGL SOL 60HZ 4 WAY 2 POS|SUBPLATE MTG 150PSI MAX W/LIGHT,NUMATICS,554SA4006000030,NUMATICS,554SA4006000030,-,-,-,-,VALVE,SOLENOID,TYPE,SINGLE DIRECT SOLENOID,NOMINAL SIZE,1/2 IN,END CONNECTION,NPTF,ORIFICE SIZE,-,PRESSURE CLASS/RATING,-,BODY MATERIAL,-,DESIGN PRESSURE RANGE,28 IN HG VACUUM TO 150 PSIG VACUUM TO 10 BAR,END TO END DISTANCE,10.97 IN/276.1 MM,CONFIGURATION,4-WAY/2-POSITION,COIL RATING,110 TO 120 VAC 50/60 HZ,ENCLOSURE,NEMA 4 IP65,TEMPERATURE RATING,-10 DEG F TO +115 DEG F -23 DEG C TO +46 DEG C,CERTIFICATION/STANDARD,CE CSA,ADDITIONAL FEATURES,INCLUDES:LIGHT MOUNTING TYPE:SUBPLATE,-,-,-,-,-,-,-,-,-,-,-,-,-,-,ENRICHED,-
000000000027041958_1,VALVE  SOL 1/2 FPT NUMATICS 554SS400-6 120VAC 60HZ 250PSI 4-WAY 2-POS W/DIN MALE|CONN AND LIGHT,NUMATICS,554SS400-6,NUMATICS,554SS400-6,-,-,-,-,VALVE,SOLENOID,TYPE,DOUBLE DIRECT SOLENOID,NOMINAL SIZE,1/2 IN,END CONNECTION,FPT,ORIFICE SIZE,-,PRESSURE CLASS/RATING,-,BODY MATERIAL,-,DESIGN PRESSURE RANGE,28 IN HG VACUUM TO 150 PSIG VACUUM TO 10 BAR,END TO END DISTANCE,10.97 IN/276.1 MM,CONFIGURATION,4-WAY/2-POSITION,COIL RATING,120 VAC 60 HZ,ENCLOSURE,NEMA 4 IP65,TEMPERATURE RATING,-10 DEG F TO +115 DEG F -23 DEG C TO +46 DEG C,CERTIFICATION/STANDARD,CE CSA,ADDITIONAL FEATURES,FEATURES:DIN MALE CONN AND LIGHT,-,-,-,-,-,-,-,-,-,-,-,-,-,250 PSI,ENRICHED,-
000000000027041959_1,VALVE  SOL 3/8 FPT NUMATICS 153SA43A6 120VAC 60HZ 250PSI 4-WAY 2-POS W/DIN MALE|CONN AND LIGHT,NUMATICS,153SA43A6,NUMATICS,153SA43A6,-,-,-,-,VALVE,SOLENOID,TYPE,SINGLE SOLENOID SPRING RETURN,NOMINAL SIZE,3/8 IN,END CONNECTION,FPT,ORIFICE SIZE,-,PRESSURE CLASS/RATING,-,BODY MATERIAL,-,DESIGN PRESSURE RANGE,28 IN HG VACUUM TO 150 PSIG VACUUM TO 10 BAR,END TO END DISTANCE,8.86 IN/225 MM,CONFIGURATION,4-WAY/2-POSITION,COIL RATING,120 VAC 60 HZ,ENCLOSURE,NEMA 4,TEMPERATURE RATING,-10 DEG F TO +115 DEG F -23 DEG C TO +66 DEG C,CERTIFICATION/STANDARD,-,ADDITIONAL FEATURES,FEATURES:DIN MALE CONN AND LIGHT,-,-,-,-,-,-,-,-,-,-,-,-,-,-,ENRICHED,-
000000000027050375_2,VALVE  SOL 1/2 NUMATICS 554SA400K BELOIT 267265-095 METSO 642205540A|4 WAY 120V/60HZ 150PSIG PLUG-IN W/LIGHT|BELOIT 267265-079|W/O BASE BELOIT 267265-375|BELOIT 267265-095 METSO 642205540A|4 WAY 120V/60HZ 150PSIG PLUG-IN W/LIGHT|BELOIT 267265-079|W/O BASE BELOIT 267265-375,NUMATICS,554SA400K,NUMATICS,554SA400K,-,-,-,BELOIT 267265-079|BELOIT 267265-095|METSO 642205540A|BELOIT 267265-375,VALVE,SOLENOID,TYPE,SINGLE DIRECT SOLENOID,NOMINAL SIZE,1/2 IN,END CONNECTION,-,ORIFICE SIZE,-,PRESSURE CLASS/RATING,-,BODY MATERIAL,-,DESIGN PRESSURE RANGE,28 IN HG VACUUM TO 150 PSIG VACUUM TO 10 BAR,END TO END DISTANCE,10.97 IN/276.1 MM,CONFIGURATION,4-WAY/2-POSITION,COIL RATING,110 TO 120 VAC 50/60 HZ,ENCLOSURE,NEMA 4 IP65,TEMPERATURE RATING,-10 DEG F TO +115 DEG F -23 DEG C TO +46 DEG C,CERTIFICATION/STANDARD,CE CSA,ADDITIONAL FEATURES,INCLUDES:PLUG-IN WITH LIGHT,-,-,-,-,-,-,-,-,-,-,-,-,W/O BASE,-,ENRICHED,-
000000000027050458_1,VALVE  SOL DBL NUMATICS 554SS400K 3 WAY 2 POS 120V 60HZ W/O BASE OR BLOCK|BELOIT 267265-092 BELOIT/JONES MC2-75-162,NUMATICS,554SS400K,NUMATICS,554SS400K,-,-,-,BELOIT 267265-092|BELOIT/JONES MC2-75-162,VALVE,SOLENOID,TYPE,DOUBLE DIRECT SOLENOID,NOMINAL SIZE,1/2 IN,END CONNECTION,-,ORIFICE SIZE,-,PRESSURE CLASS/RATING,-,BODY MATERIAL,-,DESIGN PRESSURE RANGE,28 IN HG VACUUM TO 150 PSIG VACUUM TO 10 BAR,END TO END DISTANCE,10.97 IN/276.1 MM,CONFIGURATION,4-WAY/2-POSITION,COIL RATING,120 V 60 HZ,ENCLOSURE,NEMA 4 IP65,TEMPERATURE RATING,-10 DEG F TO +115 DEG F -23 DEG C TO +46 DEG C,CERTIFICATION/STANDARD,CE CSA,ADDITIONAL FEATURES,-,-,-,-,-,-,-,-,-,-,-,-,-,W/O BASE OR BLOCK,3 WAY 2 POS,ENRICHED,-
000000000027050848_1,VALVE  SOL NUMATICS 554SA400K046T30 1/2NPT .37A 150PSI MAX 4-WAY 2 POS 110/120V 60HZ,NUMATICS,554SA400K046T30,NUMATICS,554SA400K046T30,-,-,-,-,VALVE,SOLENOID,TYPE,SINGLE DIRECT SOLENOID,NOMINAL SIZE,1/2 IN,END CONNECTION,NPTF,ORIFICE SIZE,-,PRESSURE CLASS/RATING,-,BODY MATERIAL,-,DESIGN PRESSURE RANGE,28 IN HG VACUUM TO 150 PSIG VACUUM TO 10 BAR,END TO END DISTANCE,10.97 IN/276.1 MM,CONFIGURATION,4-WAY/2-POSITION,COIL RATING,110 TO 120 VAC 50/60 HZ 0.37 A,ENCLOSURE,NEMA 4 IP65,TEMPERATURE RATING,-10 DEG F TO +115 DEG F -23 DEG C TO +46 DEG C,CERTIFICATION/STANDARD,CE CSA,ADDITIONAL FEATURES,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,ENRICHED,-
000000000027050943_2,VALVE SOL STL NUMATICS 554SS600K046T30 120/60 DBL SOL .3A 150PSI AIR|SUBPLATE MTG|METSO 642205570A,NUMATICS,554SS600K046T30,NUMATICS,554SS600K046T30,-,-,-,METSO 642205570A,VALVE,SOLENOID,TYPE,DOUBLE DIRECT SOLENOID,NOMINAL SIZE,1/2 X 1/2 IN,END CONNECTION,NPTF X NPTF,ORIFICE SIZE,-,PRESSURE CLASS/RATING,-,BODY MATERIAL,STEEL,DESIGN PRESSURE RANGE,28 IN HG VACUUM TO 150 PSIG VACUUM TO 10 BAR,END TO END DISTANCE,10.97 IN/276.1 MM,CONFIGURATION,4-WAY/3-POSITION CLOSED CENTER,COIL RATING,110 TO 120 VAC 50/60 HZ,ENCLOSURE,NEMA 4 IP65,TEMPERATURE RATING,-10 DEG F TO +115 DEG F -23 DEG C TO +46 DEG C,CERTIFICATION/STANDARD,CE CSA,ADDITIONAL FEATURES,MOUNTING TYPE:SUBPLATE,-,-,-,-,-,-,-,-,-,-,-,-,-,-,ENRICHED,-
000000000027051019_1,VALVE  SOL NUMATICS 153SA43AK 120VAC .11A 4750PSI MAX W/O BASE,NUMATICS,153SA43AK,NUMATICS,153SA43AK,-,-,-,-,VALVE,SOLENOID,TYPE,SINGLE SOLENOID SPRING RETURN,NOMINAL SIZE,3/8 IN,END CONNECTION,-,ORIFICE SIZE,-,PRESSURE CLASS/RATING,-,BODY MATERIAL,-,DESIGN PRESSURE RANGE,28 IN HG VACUUM TO 150 PSIG VACUUM TO 10 BAR,END TO END DISTANCE,8.86 IN/225 MM,CONFIGURATION,4-WAY/2-POSITION,COIL RATING,120 VAC 0.11 A,ENCLOSURE,NEMA 4,TEMPERATURE RATING,-10 DEG F TO +115 DEG F -23 DEG C TO +66 DEG C,CERTIFICATION/STANDARD,-,ADDITIONAL FEATURES,-,-,-,-,-,-,-,-,-,-,-,-,-,W/O BASE,-,ENRICHED,-
000000000027062039_2,VALVE  SOL 1/2 NUMATICS 554SA43AK 120V 60HZ 36A 150PSIG|*BELOIT MC2-75-145-1|*SUPERSEDES 33SAD4410,NUMATICS,554SA43AK,NUMATICS,554SA43AK,-,-,-,SUPERSEDES 33SAD4410|BELOIT MC2-75-145-1,VALVE,SOLENOID,TYPE,SINGLE DIRECT SOLENOID,NOMINAL SIZE,1/2 IN,END CONNECTION,-,ORIFICE SIZE,-,PRESSURE CLASS/RATING,-,BODY MATERIAL,-,DESIGN PRESSURE RANGE,28 IN HG VACUUM TO 150 PSIG VACUUM TO 10 BAR,END TO END DISTANCE,10.97 IN/276.1 MM,CONFIGURATION,4-WAY/2-POSITION,COIL RATING,110 TO 120 VAC 50/60 HZ 36 A,ENCLOSURE,NEMA 4 IP65,TEMPERATURE RATING,-10 DEG F TO +115 DEG F -23 DEG C TO +46 DEG C,CERTIFICATION/STANDARD,CE CSA,ADDITIONAL FEATURES,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,ENRICHED,-
